------------------在性能统计中检查CSC3300的335674320 模块CPU平均占用率大于60%------------------
获取数据失败
Connection to Sybase server has been lost. All active transactions have been rolled back
------------------在性能统计中查询1056974608 CPU平均占用率测量结果大于80%------------------
无
------------------在性能统计中查询1056974658 单板内存占用率测量结果大于85%------------------
开始时间	结束时间	单板内存平均占用率	网元名称	位置	位置名称	
------------------在性能统计中查询ATS接通率------------------
StartTime	EndTime	网元名	ATS O侧接通率	ATS T侧接通率	ATS AS 接通率	
------------------在性能统计中查询PSBC接通率------------------
StartTime	EndTime	网元名	PSBC接通率	
------------------在性能统计中查询PSBC注册成功率------------------
StartTime	EndTime	网元名	PSBC初始注册成功率	PSBC重注册成功率	
------------------在性能统计中查询CSCF接通率------------------
StartTime	EndTime	网元名	CSCF接通率	CSCF MO接通率	CSCF MT接通率	
2017/12/22 14:15:00	2017/12/22 14:30:00	HZISBG12BHW	92.612	89.596	95.439	
2017/12/22 14:30:00	2017/12/22 14:45:00	HZISBG09BHW	92.225	88.893	95.093	
2017/12/22 14:30:00	2017/12/22 14:45:00	HZISBG12BHW	92.56	89.536	95.377	
2017/12/22 14:45:00	2017/12/22 15:00:00	HZISBG09BHW	92.347	89.051	95.193	
2017/12/22 14:45:00	2017/12/22 15:00:00	HZISBG12BHW	92.572	89.612	95.321	
2017/12/22 15:00:00	2017/12/22 15:15:00	HZISBG09BHW	92.117	88.846	94.984	
2017/12/22 15:00:00	2017/12/22 15:15:00	HZISBG12BHW	92.673	89.886	95.26	
2017/12/22 15:15:00	2017/12/22 15:30:00	HZISBG09BHW	92.17	88.901	95.004	
2017/12/22 15:15:00	2017/12/22 15:30:00	HZISBG12BHW	92.652	89.842	95.29	
2017/12/22 15:30:00	2017/12/22 15:45:00	HZISBG09BHW	92.218	88.981	95.077	
2017/12/22 15:30:00	2017/12/22 15:45:00	HZISBG12BHW	92.622	89.821	95.254	
2017/12/22 15:45:00	2017/12/22 16:00:00	HZISBG09BHW	92.158	88.894	95.036	
2017/12/22 15:45:00	2017/12/22 16:00:00	HZISBG12BHW	92.683	89.951	95.238	
2017/12/22 16:00:00	2017/12/22 16:15:00	HZISBG09BHW	92.195	89.013	95.021	
2017/12/22 16:00:00	2017/12/22 16:15:00	HZISBG12BHW	92.748	90.021	95.319	
2017/12/22 16:15:00	2017/12/22 16:30:00	HZISBG09BHW	92.262	89.114	95.077	
2017/12/22 16:15:00	2017/12/22 16:30:00	HZISBG12BHW	92.715	90.05	95.247	
2017/12/22 16:30:00	2017/12/22 16:45:00	HZISBG09BHW	92.252	89.133	95.044	
2017/12/22 16:30:00	2017/12/22 16:45:00	HZISBG12BHW	92.748	90.086	95.285	
2017/12/22 16:45:00	2017/12/22 17:00:00	HZISBG09BHW	92.199	89.059	95.021	
2017/12/22 16:45:00	2017/12/22 17:00:00	HZISBG12BHW	92.801	90.187	95.316	
2017/12/22 17:00:00	2017/12/22 17:15:00	HZISBG09BHW	92.147	89.198	94.895	
2017/12/22 17:00:00	2017/12/22 17:15:00	HZISBG12BHW	92.943	90.506	95.333	
2017/12/22 17:15:00	2017/12/22 17:30:00	HZISBG09BHW	92.185	89.217	94.98	
2017/12/22 17:15:00	2017/12/22 17:30:00	HZISBG12BHW	92.768	90.16	95.343	
2017/12/22 17:30:00	2017/12/22 17:45:00	HZISBG09BHW	92.118	89.129	95.045	
2017/12/22 17:30:00	2017/12/22 17:45:00	HZISBG12BHW	92.569	89.876	95.251	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZISBG09BHW	92.024	89.034	94.974	
2017/12/22 17:45:00	2017/12/22 18:00:00	HZISBG12BHW	92.514	89.72	95.339	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZISBG09BHW	91.955	89.016	94.903	
2017/12/22 18:00:00	2017/12/22 18:15:00	HZISBG12BHW	92.346	89.461	95.28	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZISBG09BHW	91.306	88.652	93.968	
2017/12/22 18:15:00	2017/12/22 18:30:00	HZISBG12BHW	92.266	89.543	95.072	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZISBG09BHW	91.771	88.732	94.857	
2017/12/22 18:30:00	2017/12/22 18:45:00	HZISBG12BHW	92.055	89.073	95.107	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZISBG09BHW	91.427	88.493	94.416	
2017/12/22 18:45:00	2017/12/22 19:00:00	HZISBG12BHW	92.117	89.117	95.242	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZISBG09BHW	91.588	88.569	94.664	
2017/12/22 19:00:00	2017/12/22 19:15:00	HZISBG12BHW	91.847	88.787	94.995	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZISBG09BHW	91.112	87.836	94.482	
2017/12/22 19:15:00	2017/12/22 19:30:00	HZISBG12BHW	91.648	88.626	94.801	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZISBG09BHW	91.273	88.207	94.454	
2017/12/22 19:30:00	2017/12/22 19:45:00	HZISBG12BHW	91.712	88.755	94.82	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZISBG09BHW	91.378	88.321	94.533	
2017/12/22 19:45:00	2017/12/22 20:00:00	HZISBG12BHW	91.473	88.359	94.714	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZISBG09BHW	91.11	88.006	94.379	
2017/12/22 20:00:00	2017/12/22 20:15:00	HZISBG12BHW	91.593	88.679	94.695	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZISBG09BHW	91.196	87.826	94.745	
2017/12/22 20:15:00	2017/12/22 20:30:00	HZISBG12BHW	91.441	88.249	94.789	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZISBG09BHW	91.197	88.026	94.537	
2017/12/22 20:30:00	2017/12/22 20:45:00	HZISBG12BHW	91.336	88.198	94.61	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZISBG09BHW	91.018	87.861	94.358	
2017/12/22 20:45:00	2017/12/22 21:00:00	HZISBG12BHW	91.341	88.161	94.687	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZISBG09BHW	90.982	87.763	94.392	
2017/12/22 21:00:00	2017/12/22 21:15:00	HZISBG12BHW	91.2	88.305	94.259	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZISBG09BHW	90.662	87.438	94.017	
2017/12/22 21:15:00	2017/12/22 21:30:00	HZISBG12BHW	91.044	87.761	94.431	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZISBG09BHW	90.794	87.652	94.079	
2017/12/22 21:30:00	2017/12/22 21:45:00	HZISBG12BHW	90.692	86.943	94.579	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZISBG09BHW	90.456	87.161	93.894	
2017/12/22 21:45:00	2017/12/22 22:00:00	HZISBG12BHW	90.881	87.696	94.295	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZISBG09BHW	90.091	86.917	93.463	
2017/12/22 22:00:00	2017/12/22 22:15:00	HZISBG12BHW	90.421	86.903	94.192	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZISBG09BHW	89.87	86.423	93.537	
2017/12/22 22:15:00	2017/12/22 22:30:00	HZISBG12BHW	90.515	87.353	93.91	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZISBG09BHW	90.237	87.1	93.521	
2017/12/22 22:30:00	2017/12/22 22:45:00	HZISBG12BHW	90.176	87.045	93.56	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZISBG09BHW	89.881	86.872	93.086	
2017/12/22 22:45:00	2017/12/22 23:00:00	HZISBG12BHW	89.89	86.826	93.262	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZISBG09BHW	89.596	86.531	92.821	
2017/12/22 23:00:00	2017/12/22 23:15:00	HZISBG12BHW	89.977	86.979	93.184	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZISBG09BHW	89.887	86.978	93.051	
2017/12/22 23:15:00	2017/12/22 23:30:00	HZISBG12BHW	89.73	86.686	93.05	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZISBG09BHW	89.874	86.612	93.328	
2017/12/22 23:30:00	2017/12/22 23:45:00	HZISBG12BHW	89.112	86.034	92.409	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZISBG09BHW	89.787	87.06	92.797	
2017/12/22 23:45:00	2017/12/23 0:00:00	HZISBG12BHW	89.207	86.384	92.162	
------------------在性能统计中查询CSCF注册成功率(接入类型VoLTE)------------------
StartTime	EndTime	网元名	CSCF网元注册成功率	CSCF初始注册成功率	CSCF重注册成功率	
2017/12/20 0:00:00	2017/12/20 0:15:00	HZISBG09BHW	99.773	97.66	99.99	
2017/12/20 0:00:00	2017/12/20 0:15:00	HZISBG12BHW	99.787	97.252	99.99	
2017/12/20 0:15:00	2017/12/20 0:30:00	HZISBG09BHW	99.831	97.939	99.996	
2017/12/20 0:15:00	2017/12/20 0:30:00	HZISBG12BHW	99.852	98.043	99.998	
2017/12/20 0:30:00	2017/12/20 0:45:00	HZISBG09BHW	99.865	98.199	99.998	
2017/12/20 0:30:00	2017/12/20 0:45:00	HZISBG12BHW	99.871	98.306	99.997	
2017/12/20 0:45:00	2017/12/20 1:00:00	HZISBG09BHW	99.838	97.553	99.997	
2017/12/20 0:45:00	2017/12/20 1:00:00	HZISBG12BHW	99.862	97.812	99.997	
2017/12/20 1:00:00	2017/12/20 1:15:00	HZISBG09BHW	99.86	97.798	99.996	
2017/12/20 1:00:00	2017/12/20 1:15:00	HZISBG12BHW	99.867	97.664	99.996	
2017/12/20 1:15:00	2017/12/20 1:30:00	HZISBG09BHW	99.861	97.896	99.997	
2017/12/20 1:15:00	2017/12/20 1:30:00	HZISBG12BHW	99.876	97.786	99.996	
2017/12/20 1:30:00	2017/12/20 1:45:00	HZISBG09BHW	99.86	97.733	99.998	
2017/12/20 1:30:00	2017/12/20 1:45:00	HZISBG12BHW	99.874	97.683	99.997	
2017/12/20 1:45:00	2017/12/20 2:00:00	HZISBG09BHW	99.865	97.654	99.996	
2017/12/20 1:45:00	2017/12/20 2:00:00	HZISBG12BHW	99.871	97.553	99.994	
2017/12/20 2:00:00	2017/12/20 2:15:00	HZISBG09BHW	99.862	97.676	99.998	
2017/12/20 2:00:00	2017/12/20 2:15:00	HZISBG12BHW	99.886	97.92	99.997	
2017/12/20 2:15:00	2017/12/20 2:30:00	HZISBG09BHW	99.866	97.585	99.998	
2017/12/20 2:15:00	2017/12/20 2:30:00	HZISBG12BHW	99.881	97.768	99.994	
2017/12/20 2:30:00	2017/12/20 2:45:00	HZISBG09BHW	99.875	97.603	99.999	
2017/12/20 2:30:00	2017/12/20 2:45:00	HZISBG12BHW	99.883	97.698	99.994	
2017/12/20 2:45:00	2017/12/20 3:00:00	HZISBG09BHW	99.874	97.54	99.998	
2017/12/20 2:45:00	2017/12/20 3:00:00	HZISBG12BHW	99.889	97.805	99.995	
2017/12/20 3:00:00	2017/12/20 3:15:00	HZISBG09BHW	99.866	97.476	99.998	
2017/12/20 3:00:00	2017/12/20 3:15:00	HZISBG12BHW	99.88	98.147	99.996	
2017/12/20 3:15:00	2017/12/20 3:30:00	HZISBG09BHW	99.871	97.803	99.997	
2017/12/20 3:15:00	2017/12/20 3:30:00	HZISBG12BHW	99.867	98.244	99.997	
2017/12/20 3:30:00	2017/12/20 3:45:00	HZISBG09BHW	99.877	97.821	99.999	
2017/12/20 3:30:00	2017/12/20 3:45:00	HZISBG12BHW	99.885	98.109	99.996	
2017/12/20 3:45:00	2017/12/20 4:00:00	HZISBG09BHW	99.892	98.184	99.998	
2017/12/20 3:45:00	2017/12/20 4:00:00	HZISBG12BHW	99.894	98.158	99.997	
2017/12/20 4:00:00	2017/12/20 4:15:00	HZISBG09BHW	99.882	98.093	99.999	
2017/12/20 4:00:00	2017/12/20 4:15:00	HZISBG12BHW	99.884	98.153	99.995	
2017/12/20 4:15:00	2017/12/20 4:30:00	HZISBG09BHW	99.886	97.815	99.997	
2017/12/20 4:15:00	2017/12/20 4:30:00	HZISBG12BHW	99.888	97.833	99.996	
2017/12/20 4:30:00	2017/12/20 4:45:00	HZISBG09BHW	99.876	97.475	99.998	
2017/12/20 4:30:00	2017/12/20 4:45:00	HZISBG12BHW	99.888	97.729	99.996	
2017/12/20 4:45:00	2017/12/20 5:00:00	HZISBG09BHW	99.882	97.712	99.998	
2017/12/20 4:45:00	2017/12/20 5:00:00	HZISBG12BHW	99.87	97.344	99.997	
2017/12/20 5:00:00	2017/12/20 5:15:00	HZISBG09BHW	99.883	97.847	99.997	
2017/12/20 5:00:00	2017/12/20 5:15:00	HZISBG12BHW	99.88	97.7	99.997	
2017/12/20 5:15:00	2017/12/20 5:30:00	HZISBG09BHW	99.864	97.412	99.998	
2017/12/20 5:15:00	2017/12/20 5:30:00	HZISBG12BHW	99.874	97.581	99.996	
2017/12/20 5:30:00	2017/12/20 5:45:00	HZISBG09BHW	99.863	97.56	99.998	
2017/12/20 5:30:00	2017/12/20 5:45:00	HZISBG12BHW	99.881	97.847	99.996	
2017/12/20 5:45:00	2017/12/20 6:00:00	HZISBG09BHW	99.865	97.836	99.997	
2017/12/20 5:45:00	2017/12/20 6:00:00	HZISBG12BHW	99.875	97.915	99.997	
2017/12/20 6:00:00	2017/12/20 6:15:00	HZISBG09BHW	99.854	97.918	99.997	
2017/12/20 6:00:00	2017/12/20 6:15:00	HZISBG12BHW	99.843	97.808	99.993	
2017/12/20 6:15:00	2017/12/20 6:30:00	HZISBG09BHW	99.868	98.307	99.998	
2017/12/20 6:15:00	2017/12/20 6:30:00	HZISBG12BHW	99.857	98.166	99.992	
2017/12/20 6:30:00	2017/12/20 6:45:00	HZISBG09BHW	99.831	98.206	99.997	
2017/12/20 6:30:00	2017/12/20 6:45:00	HZISBG12BHW	99.844	98.276	99.996	
2017/12/20 6:45:00	2017/12/20 7:00:00	HZISBG09BHW	99.809	98.236	99.993	
2017/12/20 6:45:00	2017/12/20 7:00:00	HZISBG12BHW	99.807	98.137	99.992	
2017/12/20 7:00:00	2017/12/20 7:15:00	HZISBG09BHW	99.765	98.111	99.994	
2017/12/20 7:00:00	2017/12/20 7:15:00	HZISBG12BHW	99.768	98.085	99.994	
2017/12/20 7:15:00	2017/12/20 7:30:00	HZISBG09BHW	99.75	98.084	99.994	
2017/12/20 7:15:00	2017/12/20 7:30:00	HZISBG12BHW	99.774	98.162	99.99	
2017/12/20 7:30:00	2017/12/20 7:45:00	HZISBG09BHW	99.744	98.154	99.992	
2017/12/20 7:30:00	2017/12/20 7:45:00	HZISBG12BHW	99.751	98.06	99.991	
2017/12/20 7:45:00	2017/12/20 8:00:00	HZISBG09BHW	99.711	97.959	99.99	
2017/12/20 7:45:00	2017/12/20 8:00:00	HZISBG12BHW	99.751	98.149	99.987	
2017/12/20 8:00:00	2017/12/20 8:15:00	HZISBG09BHW	99.662	97.676	99.994	
2017/12/20 8:00:00	2017/12/20 8:15:00	HZISBG12BHW	99.729	97.98	99.989	
2017/12/20 8:15:00	2017/12/20 8:30:00	HZISBG09BHW	99.656	97.663	99.991	
2017/12/20 8:15:00	2017/12/20 8:30:00	HZISBG12BHW	99.72	97.88	99.99	
2017/12/20 8:30:00	2017/12/20 8:45:00	HZISBG09BHW	99.66	97.632	99.99	
2017/12/20 8:30:00	2017/12/20 8:45:00	HZISBG12BHW	99.703	97.78	99.988	
2017/12/20 8:45:00	2017/12/20 9:00:00	HZISBG09BHW	99.649	97.539	99.992	
2017/12/20 8:45:00	2017/12/20 9:00:00	HZISBG12BHW	99.706	97.765	99.993	
2017/12/20 9:00:00	2017/12/20 9:15:00	HZISBG09BHW	99.663	97.63	99.994	
2017/12/20 9:00:00	2017/12/20 9:15:00	HZISBG12BHW	99.673	97.534	99.99	
2017/12/20 9:15:00	2017/12/20 9:30:00	HZISBG09BHW	99.63	97.374	99.994	
2017/12/20 9:15:00	2017/12/20 9:30:00	HZISBG12BHW	99.683	97.656	99.986	
2017/12/20 9:30:00	2017/12/20 9:45:00	HZISBG09BHW	99.623	97.314	99.993	
2017/12/20 9:30:00	2017/12/20 9:45:00	HZISBG12BHW	99.666	97.516	99.99	
2017/12/20 9:45:00	2017/12/20 10:00:00	HZISBG09BHW	99.601	97.256	99.992	
2017/12/20 9:45:00	2017/12/20 10:00:00	HZISBG12BHW	99.671	97.584	99.988	
2017/12/20 10:00:00	2017/12/20 10:15:00	HZISBG09BHW	99.596	97.231	99.99	
2017/12/20 10:00:00	2017/12/20 10:15:00	HZISBG12BHW	99.676	97.616	99.989	
2017/12/20 10:15:00	2017/12/20 10:30:00	HZISBG09BHW	99.584	97.152	99.992	
2017/12/20 10:15:00	2017/12/20 10:30:00	HZISBG12BHW	99.658	97.51	99.988	
2017/12/20 10:30:00	2017/12/20 10:45:00	HZISBG09BHW	99.603	97.32	99.991	
2017/12/20 10:30:00	2017/12/20 10:45:00	HZISBG12BHW	99.649	97.439	99.987	
2017/12/20 10:45:00	2017/12/20 11:00:00	HZISBG09BHW	99.575	97.164	99.992	
2017/12/20 10:45:00	2017/12/20 11:00:00	HZISBG12BHW	99.645	97.439	99.99	
2017/12/20 11:00:00	2017/12/20 11:15:00	HZISBG09BHW	99.583	97.219	99.991	
2017/12/20 11:00:00	2017/12/20 11:15:00	HZISBG12BHW	99.659	97.577	99.99	
2017/12/20 11:15:00	2017/12/20 11:30:00	HZISBG09BHW	99.564	97.156	99.991	
2017/12/20 11:15:00	2017/12/20 11:30:00	HZISBG12BHW	99.666	97.641	99.991	
2017/12/20 11:30:00	2017/12/20 11:45:00	HZISBG09BHW	99.591	97.434	99.991	
2017/12/20 11:30:00	2017/12/20 11:45:00	HZISBG12BHW	99.661	97.663	99.987	
2017/12/20 11:45:00	2017/12/20 12:00:00	HZISBG09BHW	99.576	97.282	99.99	
2017/12/20 11:45:00	2017/12/20 12:00:00	HZISBG12BHW	99.67	97.722	99.988	
2017/12/20 12:00:00	2017/12/20 12:15:00	HZISBG09BHW	99.611	97.474	99.991	
2017/12/20 12:00:00	2017/12/20 12:15:00	HZISBG12BHW	99.654	97.548	99.99	
2017/12/20 12:15:00	2017/12/20 12:30:00	HZISBG09BHW	99.621	97.419	99.993	
2017/12/20 12:15:00	2017/12/20 12:30:00	HZISBG12BHW	99.662	97.529	99.983	
2017/12/20 12:30:00	2017/12/20 12:45:00	HZISBG09BHW	99.603	97.246	99.993	
2017/12/20 12:30:00	2017/12/20 12:45:00	HZISBG12BHW	99.667	97.531	99.99	
2017/12/20 12:45:00	2017/12/20 13:00:00	HZISBG09BHW	99.608	97.263	99.991	
2017/12/20 12:45:00	2017/12/20 13:00:00	HZISBG12BHW	99.667	97.549	99.989	
2017/12/20 13:00:00	2017/12/20 13:15:00	HZISBG09BHW	99.607	97.238	99.993	
2017/12/20 13:00:00	2017/12/20 13:15:00	HZISBG12BHW	99.668	97.544	99.986	
2017/12/20 13:15:00	2017/12/20 13:30:00	HZISBG09BHW	99.603	97.228	99.993	
2017/12/20 13:15:00	2017/12/20 13:30:00	HZISBG12BHW	99.661	97.454	99.991	
2017/12/20 13:30:00	2017/12/20 13:45:00	HZISBG09BHW	99.63	97.334	99.995	
2017/12/20 13:30:00	2017/12/20 13:45:00	HZISBG12BHW	99.679	97.587	99.991	
2017/12/20 13:45:00	2017/12/20 14:00:00	HZISBG09BHW	99.602	97.162	99.994	
2017/12/20 13:45:00	2017/12/20 14:00:00	HZISBG12BHW	99.672	97.561	99.987	
2017/12/20 14:00:00	2017/12/20 14:15:00	HZISBG09BHW	99.621	97.301	99.991	
2017/12/20 14:00:00	2017/12/20 14:15:00	HZISBG12BHW	99.658	97.378	99.993	
2017/12/20 14:15:00	2017/12/20 14:30:00	HZISBG09BHW	99.606	97.132	99.993	
2017/12/20 14:15:00	2017/12/20 14:30:00	HZISBG12BHW	99.649	97.335	99.993	
2017/12/20 14:30:00	2017/12/20 14:45:00	HZISBG09BHW	99.598	97.085	99.994	
2017/12/20 14:30:00	2017/12/20 14:45:00	HZISBG12BHW	99.651	97.356	99.992	
2017/12/20 14:45:00	2017/12/20 15:00:00	HZISBG09BHW	99.616	97.251	99.99	
2017/12/20 14:45:00	2017/12/20 15:00:00	HZISBG12BHW	99.66	97.396	99.99	
2017/12/20 15:00:00	2017/12/20 15:15:00	HZISBG09BHW	99.576	96.987	99.995	
2017/12/20 15:00:00	2017/12/20 15:15:00	HZISBG12BHW	99.682	97.623	99.99	
2017/12/20 15:15:00	2017/12/20 15:30:00	HZISBG09BHW	99.619	97.282	99.994	
2017/12/20 15:15:00	2017/12/20 15:30:00	HZISBG12BHW	99.686	97.629	99.994	
2017/12/20 15:30:00	2017/12/20 15:45:00	HZISBG09BHW	99.604	97.285	99.992	
2017/12/20 15:30:00	2017/12/20 15:45:00	HZISBG12BHW	99.657	97.453	99.994	
2017/12/20 15:45:00	2017/12/20 16:00:00	HZISBG09BHW	99.598	97.267	99.996	
2017/12/20 15:45:00	2017/12/20 16:00:00	HZISBG12BHW	99.67	97.603	99.993	
2017/12/20 16:00:00	2017/12/20 16:15:00	HZISBG09BHW	99.613	97.421	99.993	
2017/12/20 16:00:00	2017/12/20 16:15:00	HZISBG12BHW	99.666	97.635	99.99	
2017/12/20 16:15:00	2017/12/20 16:30:00	HZISBG09BHW	99.568	97.188	99.995	
2017/12/20 16:15:00	2017/12/20 16:30:00	HZISBG12BHW	99.657	97.623	99.992	
2017/12/20 16:30:00	2017/12/20 16:45:00	HZISBG09BHW	99.593	97.433	99.994	
2017/12/20 16:30:00	2017/12/20 16:45:00	HZISBG12BHW	99.666	97.733	99.988	
2017/12/20 16:45:00	2017/12/20 17:00:00	HZISBG09BHW	99.613	97.616	99.992	
2017/12/20 16:45:00	2017/12/20 17:00:00	HZISBG12BHW	99.658	97.768	99.992	
2017/12/20 17:00:00	2017/12/20 17:15:00	HZISBG09BHW	99.59	97.543	99.992	
2017/12/20 17:00:00	2017/12/20 17:15:00	HZISBG12BHW	99.637	97.736	99.987	
2017/12/20 17:15:00	2017/12/20 17:30:00	HZISBG09BHW	99.567	97.419	99.995	
2017/12/20 17:15:00	2017/12/20 17:30:00	HZISBG12BHW	99.636	97.685	99.989	
2017/12/20 17:30:00	2017/12/20 17:45:00	HZISBG09BHW	99.553	97.337	99.991	
2017/12/20 17:30:00	2017/12/20 17:45:00	HZISBG12BHW	99.611	97.574	99.989	
2017/12/20 17:45:00	2017/12/20 18:00:00	HZISBG09BHW	99.578	97.403	99.994	
2017/12/20 17:45:00	2017/12/20 18:00:00	HZISBG12BHW	99.625	97.572	99.991	
2017/12/20 18:00:00	2017/12/20 18:15:00	HZISBG09BHW	99.586	97.422	99.993	
2017/12/20 18:00:00	2017/12/20 18:15:00	HZISBG12BHW	99.637	97.573	99.99	
2017/12/20 18:15:00	2017/12/20 18:30:00	HZISBG09BHW	99.568	97.25	99.994	
2017/12/20 18:15:00	2017/12/20 18:30:00	HZISBG12BHW	99.62	97.411	99.989	
2017/12/20 18:30:00	2017/12/20 18:45:00	HZISBG09BHW	99.561	97.13	99.99	
2017/12/20 18:30:00	2017/12/20 18:45:00	HZISBG12BHW	99.623	97.372	99.988	
2017/12/20 18:45:00	2017/12/20 19:00:00	HZISBG09BHW	99.591	97.261	99.993	
2017/12/20 18:45:00	2017/12/20 19:00:00	HZISBG12BHW	99.681	97.693	99.992	
2017/12/20 19:00:00	2017/12/20 19:15:00	HZISBG09BHW	99.592	97.229	99.993	
2017/12/20 19:00:00	2017/12/20 19:15:00	HZISBG12BHW	99.651	97.401	99.99	
2017/12/20 19:15:00	2017/12/20 19:30:00	HZISBG09BHW	99.586	97.111	99.991	
2017/12/20 19:15:00	2017/12/20 19:30:00	HZISBG12BHW	99.657	97.422	99.988	
2017/12/20 19:30:00	2017/12/20 19:45:00	HZISBG09BHW	99.61	97.221	99.994	
2017/12/20 19:30:00	2017/12/20 19:45:00	HZISBG12BHW	99.667	97.468	99.99	
2017/12/20 19:45:00	2017/12/20 20:00:00	HZISBG09BHW	99.629	97.257	99.993	
2017/12/20 19:45:00	2017/12/20 20:00:00	HZISBG12BHW	99.709	97.652	99.993	
2017/12/20 20:00:00	2017/12/20 20:15:00	HZISBG09BHW	99.627	97.23	99.993	
2017/12/20 20:00:00	2017/12/20 20:15:00	HZISBG12BHW	99.682	97.42	99.991	
2017/12/20 20:15:00	2017/12/20 20:30:00	HZISBG09BHW	99.658	97.379	99.996	
2017/12/20 20:15:00	2017/12/20 20:30:00	HZISBG12BHW	99.705	97.571	99.992	
2017/12/20 20:30:00	2017/12/20 20:45:00	HZISBG09BHW	99.664	97.362	99.995	
2017/12/20 20:30:00	2017/12/20 20:45:00	HZISBG12BHW	99.712	97.543	99.991	
2017/12/20 20:45:00	2017/12/20 21:00:00	HZISBG09BHW	99.661	97.282	99.995	
2017/12/20 20:45:00	2017/12/20 21:00:00	HZISBG12BHW	99.724	97.553	99.994	
2017/12/20 21:00:00	2017/12/20 21:15:00	HZISBG09BHW	99.69	97.439	99.992	
2017/12/20 21:00:00	2017/12/20 21:15:00	HZISBG12BHW	99.753	97.759	99.994	
2017/12/20 21:15:00	2017/12/20 21:30:00	HZISBG09BHW	99.683	97.229	99.995	
2017/12/20 21:15:00	2017/12/20 21:30:00	HZISBG12BHW	99.753	97.66	99.992	
2017/12/20 21:30:00	2017/12/20 21:45:00	HZISBG09BHW	99.706	97.299	99.995	
2017/12/20 21:30:00	2017/12/20 21:45:00	HZISBG12BHW	99.772	97.724	99.993	
2017/12/20 21:45:00	2017/12/20 22:00:00	HZISBG09BHW	99.728	97.36	99.996	
2017/12/20 21:45:00	2017/12/20 22:00:00	HZISBG12BHW	99.769	97.623	99.991	
2017/12/20 22:00:00	2017/12/20 22:15:00	HZISBG09BHW	99.732	97.314	99.994	
2017/12/20 22:00:00	2017/12/20 22:15:00	HZISBG12BHW	99.792	97.731	99.995	
2017/12/20 22:15:00	2017/12/20 22:30:00	HZISBG09BHW	99.755	97.36	99.997	
2017/12/20 22:15:00	2017/12/20 22:30:00	HZISBG12BHW	99.789	97.542	99.993	
2017/12/20 22:30:00	2017/12/20 22:45:00	HZISBG09BHW	99.779	97.492	99.995	
2017/12/20 22:30:00	2017/12/20 22:45:00	HZISBG12BHW	99.821	97.804	99.995	
2017/12/20 22:45:00	2017/12/20 23:00:00	HZISBG09BHW	99.784	97.383	99.995	
2017/12/20 22:45:00	2017/12/20 23:00:00	HZISBG12BHW	99.83	97.777	99.996	
2017/12/20 23:00:00	2017/12/20 23:15:00	HZISBG09BHW	99.798	97.507	99.996	
2017/12/20 23:00:00	2017/12/20 23:15:00	HZISBG12BHW	99.809	97.486	99.993	
2017/12/20 23:15:00	2017/12/20 23:30:00	HZISBG09BHW	99.804	97.376	99.999	
2017/12/20 23:15:00	2017/12/20 23:30:00	HZISBG12BHW	99.834	97.647	99.997	
2017/12/20 23:30:00	2017/12/20 23:45:00	HZISBG09BHW	99.83	97.615	99.997	
2017/12/20 23:30:00	2017/12/20 23:45:00	HZISBG12BHW	99.847	97.761	99.994	
2017/12/20 23:45:00	2017/12/21 0:00:00	HZISBG09BHW	99.829	97.606	99.995	
2017/12/20 23:45:00	2017/12/21 0:00:00	HZISBG12BHW	99.861	97.84	99.995	
2017/12/21 0:00:00	2017/12/21 0:15:00	HZISBG09BHW	99.827	97.585	99.995	
2017/12/21 0:00:00	2017/12/21 0:15:00	HZISBG12BHW	99.854	97.807	99.994	
2017/12/21 0:15:00	2017/12/21 0:30:00	HZISBG09BHW	99.84	97.54	99.997	
2017/12/21 0:15:00	2017/12/21 0:30:00	HZISBG12BHW	99.862	97.787	99.994	
2017/12/21 0:30:00	2017/12/21 0:45:00	HZISBG09BHW	99.869	97.97	99.998	
2017/12/21 0:30:00	2017/12/21 0:45:00	HZISBG12BHW	99.87	97.902	99.995	
